***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "18-07-09-03-12-2017"
}
---SESSION HEADER---
Time; Position; Rotation.X; Rotation.Y; Rotation.Virtualizer; Rotation.Controller.x; Rotation.Controller.y; Height.Virtualizer; FPS; Input;
65282.0297;(-15.8044, 2.5100, -33.4400);49.0809;357.7789;16.8751;47.5710;1.9564;19.0500;89.4525;;
65282.0408;(-15.8044, 2.5100, -33.4400);49.0596;357.7998;16.8751;47.6098;1.9465;19.0500;89.4940;;
65282.0518;(-15.8044, 2.5100, -33.4400);49.0495;357.8137;16.8751;47.7094;1.9087;19.0500;89.5832;;
65282.0628;(-15.8044, 2.5100, -33.4400);49.0444;357.8299;16.8751;47.8568;1.9206;19.0500;89.4791;;
65282.0743;(-15.8044, 2.5100, -33.4400);49.0487;357.8497;16.8751;47.9425;2.0024;19.0500;89.5391;;
65282.0853;(-15.8044, 2.5100, -33.4400);49.0500;357.8624;16.8751;47.9669;2.0338;19.0500;89.5039;;
65282.0963;(-15.8044, 2.5100, -33.4400);49.0648;357.8855;16.8751;47.9473;2.0768;19.0500;89.5780;;
65282.1078;(-15.8044, 2.5100, -33.4400);49.0699;357.8889;16.8751;47.8312;2.1728;19.0500;89.6667;;
65282.1193;(-15.8044, 2.5100, -33.4400);49.0939;357.8851;16.8751;47.8016;2.2085;19.0500;89.4396;;
65282.1299;(-15.8044, 2.5100, -33.4400);49.1083;357.8949;16.8751;47.7695;2.2615;19.0500;89.3046;;
65282.1414;(-15.8044, 2.5100, -33.4400);49.1144;357.8918;16.8751;47.7563;2.2906;19.0500;89.5091;;
65282.1524;(-15.8044, 2.5100, -33.4400);49.1206;357.8907;16.8751;47.7972;2.2778;19.0500;89.3819;;
65282.1634;(-15.8044, 2.5100, -33.4400);49.1157;357.8985;16.8751;47.8160;2.2511;19.0500;89.6373;;
65282.1744;(-15.8044, 2.5100, -33.4400);49.1021;357.9256;16.8751;47.8282;2.2511;19.0500;89.5668;;
65282.1859;(-15.8044, 2.5100, -33.4400);49.0911;357.9577;16.8751;47.8264;2.2745;19.0500;89.5911;;
65282.1969;(-15.8044, 2.5100, -33.4400);49.0745;357.9921;16.8751;47.8322;2.3149;19.0500;89.4604;;
65282.2084;(-15.8044, 2.5100, -33.4400);49.0524;358.0275;16.8751;47.8432;2.4340;19.0500;89.6079;;
65282.2193;(-15.8044, 2.5100, -33.4400);49.0458;358.0553;16.8751;47.8512;2.4843;19.0500;89.4966;;
65282.2303;(-15.8044, 2.5100, -33.4400);49.0145;358.0797;16.8751;47.8407;2.5245;19.0500;89.6434;;
65282.2419;(-15.8044, 2.5100, -33.4400);48.9981;358.0927;16.8751;47.8064;2.5740;19.0500;89.5766;;
65282.2529;(-15.8044, 2.5100, -33.4400);48.9800;358.0977;16.8751;47.8019;2.5694;19.0500;89.5041;;
65282.2638;(-15.8044, 2.5100, -33.4400);48.9554;358.0902;16.8751;47.8068;2.5755;19.0500;89.6052;;
65282.2753;(-15.8044, 2.5100, -33.4400);48.9461;358.0787;16.8751;47.8396;2.5580;19.0500;89.5533;;
65282.2863;(-15.8044, 2.5100, -33.4400);48.9360;358.0724;16.8751;47.8455;2.5473;19.0500;89.6003;;
65282.2983;(-15.8044, 2.5100, -33.4400);48.9237;358.0758;16.8751;47.8399;2.5442;19.0500;89.4818;;
65282.3088;(-15.8044, 2.5100, -33.4400);48.9215;358.0757;16.8751;47.8167;2.5748;19.0500;88.9218;;
65282.3199;(-15.8044, 2.5100, -33.4400);48.9143;358.0760;16.8751;47.8219;2.6063;19.0500;89.5342;;
65282.3309;(-15.8044, 2.5100, -33.4400);48.9124;358.0869;16.8751;47.8463;2.6422;19.0500;89.5931;;
65282.3423;(-15.8044, 2.5100, -33.4400);48.8993;358.0941;16.8751;47.8734;2.6961;19.0500;89.5683;;
65282.3533;(-15.8044, 2.5100, -33.4400);48.8985;358.0966;16.8751;47.9591;2.7495;19.0500;89.5438;;
65282.3648;(-15.8044, 2.5100, -33.4400);48.8872;358.1223;16.8751;48.0271;2.7379;19.0500;89.6488;;
65282.3758;(-15.8044, 2.5100, -33.4400);48.8721;358.1253;16.8751;48.0668;2.7426;19.0500;89.4628;;
65282.3874;(-15.8044, 2.5100, -33.4400);48.8610;358.1253;16.8751;48.0855;2.7527;19.0500;89.6076;;
65282.3979;(-15.8044, 2.5100, -33.4400);48.8552;358.1247;16.8751;48.0846;2.7360;19.0500;89.3742;;
65282.4094;(-15.8044, 2.5100, -33.4400);48.8408;358.1156;16.8751;48.0820;2.7703;19.0500;89.5202;;
65282.4204;(-15.8044, 2.5100, -33.4400);48.8162;358.1165;16.8751;48.0806;2.7719;19.0500;89.6021;;
65282.4314;(-15.8044, 2.5100, -33.4400);48.8121;358.1190;16.8751;48.0907;2.7817;19.0500;89.6438;;
65282.4429;(-15.8044, 2.5100, -33.4400);48.8001;358.1077;16.8751;48.0868;2.8008;19.0500;89.5931;;
65282.4539;(-15.8044, 2.5100, -33.4400);48.7934;358.1117;16.8751;48.0700;2.7876;19.0500;89.5427;;
65282.4688;(-15.8044, 2.5100, -33.4400);48.7772;358.1199;16.8751;48.0483;2.7467;19.0500;89.4678;;
65282.4873;(-15.8044, 2.5100, -33.4400);48.7611;358.1303;16.8751;48.0342;2.7770;19.0500;86.6950;;
65282.4978;(-15.8044, 2.5100, -33.4400);48.7521;358.1348;16.8751;48.0427;2.7936;19.0500;81.7239;;
65282.5093;(-15.8044, 2.5100, -33.4400);48.7457;358.1358;16.8751;48.0346;2.8203;19.0500;82.8829;;
65282.5208;(-15.8044, 2.5100, -33.4400);48.7326;358.1314;16.8751;48.0526;2.8226;19.0500;83.3024;;
65282.5319;(-15.8044, 2.5100, -33.4400);48.7280;358.1295;16.8751;48.0551;2.8182;19.0500;83.7792;;
65282.5434;(-15.8044, 2.5100, -33.4400);48.7195;358.1187;16.8751;48.0560;2.8266;19.0500;84.4177;;
65282.5540;(-15.8044, 2.5100, -33.4400);48.7219;358.1230;16.8751;48.0758;2.8120;19.0500;84.5971;;
65282.5653;(-15.8044, 2.5100, -33.4400);48.7169;358.1211;16.8751;48.0540;2.7988;19.0500;85.4710;;
65282.5768;(-15.8044, 2.5100, -33.4400);48.7100;358.1250;16.8751;48.0314;2.8112;19.0500;85.6653;;
65282.5873;(-15.8044, 2.5100, -33.4400);48.7226;358.1371;16.8751;48.0237;2.8072;19.0500;85.9138;;
65282.5988;(-15.8044, 2.5100, -33.4400);48.7254;358.1378;16.8751;48.0072;2.8090;19.0500;86.4840;;
65282.6104;(-15.8044, 2.5100, -33.4400);48.7331;358.1430;16.8751;48.0136;2.8207;19.0500;86.8024;;
65282.6209;(-15.8044, 2.5100, -33.4400);48.7462;358.1461;16.8751;48.0105;2.8128;19.0500;86.7648;;
65282.6319;(-15.8044, 2.5100, -33.4400);48.7499;358.1552;16.8751;48.0088;2.7819;19.0500;87.3080;;
65282.6434;(-15.8044, 2.5100, -33.4400);48.7592;358.1611;16.8751;48.0308;2.8142;19.0500;87.5891;;
65282.6549;(-15.8044, 2.5100, -33.4400);48.7644;358.1749;16.8751;48.0568;2.8142;19.0500;87.7668;;
65282.6654;(-15.8044, 2.5100, -33.4400);48.7516;358.1801;16.8751;48.0717;2.8004;19.0500;87.7230;;
65282.6769;(-15.8044, 2.5100, -33.4400);48.7553;358.1724;16.8751;48.0782;2.8051;19.0500;88.0887;;
65282.6879;(-15.8044, 2.5100, -33.4400);48.7513;358.1629;16.8751;48.0838;2.7969;19.0500;88.1729;;
65282.6989;(-15.8044, 2.5100, -33.4400);48.7505;358.1623;16.8751;48.0638;2.7826;19.0500;88.2463;;
65282.7104;(-15.8044, 2.5100, -33.4400);48.7482;358.1826;16.8751;48.0597;2.8142;19.0500;88.5706;;
65282.7215;(-15.8044, 2.5100, -33.4400);48.7499;358.2277;16.8751;48.0634;2.8650;19.0500;88.6424;;
65282.7325;(-15.8044, 2.5100, -33.4400);48.7551;358.2459;16.8751;48.0879;2.8952;19.0500;88.7629;;
65282.7440;(-15.8044, 2.5100, -33.4400);48.7578;358.2659;16.8751;48.1444;2.9163;19.0500;88.7504;;
65282.7550;(-15.8044, 2.5100, -33.4400);48.7576;358.2780;16.8751;48.1719;2.8962;19.0500;88.6466;;
65282.7666;(-15.8044, 2.5100, -33.4400);48.7724;358.2888;16.8751;48.1838;2.8260;19.0500;89.0157;;
65282.7771;(-15.8044, 2.5100, -33.4400);48.7789;358.2855;16.8751;48.1875;2.8278;19.0500;88.7382;;
65282.7886;(-15.8044, 2.5100, -33.4400);48.7894;358.2905;16.8751;48.2021;2.8071;19.0500;89.1559;;
65282.7997;(-15.8044, 2.5100, -33.4400);48.7916;358.2861;16.8751;48.1838;2.8351;19.0500;89.1443;;
65282.8107;(-15.8044, 2.5100, -33.4400);48.7975;358.2807;16.8751;48.2003;2.8736;19.0500;89.0526;;
65282.8222;(-15.8044, 2.5100, -33.4400);48.7915;358.2704;16.8751;48.2387;2.8898;19.0500;89.1745;;
65282.8332;(-15.8044, 2.5100, -33.4400);48.7968;358.2762;16.8751;48.2565;2.8823;19.0500;89.1983;;
65282.8442;(-15.8044, 2.5100, -33.4400);48.7817;358.2760;16.8751;48.2920;2.8967;19.0500;89.3891;;
65282.8557;(-15.8044, 2.5100, -33.4400);48.7772;358.2781;16.8751;48.2990;2.8848;19.0500;89.4356;;
65282.8667;(-15.8044, 2.5100, -33.4400);48.7635;358.2823;16.8751;48.2718;2.8697;19.0500;89.2200;;
65282.8777;(-15.8044, 2.5100, -33.4400);48.7510;358.2659;16.8751;48.2382;2.8873;19.0500;89.3879;;
65282.8892;(-15.8044, 2.5100, -33.4400);48.7350;358.2553;16.8751;48.2179;2.8728;19.0500;89.4746;;
65282.9003;(-15.8044, 2.5100, -33.4400);48.7218;358.2486;16.8751;48.2076;2.8687;19.0500;89.2754;;
65282.9118;(-15.8044, 2.5100, -33.4400);48.7019;358.2298;16.8751;48.2333;2.9123;19.0500;89.4087;;
65282.9228;(-15.8044, 2.5100, -33.4400);48.7020;358.2179;16.8751;48.2381;2.9120;19.0500;89.1977;;
65282.9333;(-15.8044, 2.5100, -33.4400);48.6945;358.2014;16.8751;48.2524;2.9187;19.0500;89.3376;;
65282.9448;(-15.8044, 2.5100, -33.4400);48.6868;358.1851;16.8751;48.2493;2.9263;19.0500;89.5835;;
65282.9559;(-15.8044, 2.5100, -33.4400);48.6819;358.1726;16.8751;48.2688;2.9159;19.0500;89.5821;;
65282.9672;(-15.8044, 2.5100, -33.4400);48.6765;358.1472;16.8751;48.2602;2.8947;19.0500;89.5621;;
65282.9783;(-15.8044, 2.5100, -33.4400);48.6752;358.1397;16.8751;48.2732;2.9059;19.0500;89.3038;;
65282.9893;(-15.8044, 2.5100, -33.4400);48.6740;358.1346;16.8751;48.2835;2.8895;19.0500;89.4608;;
65283.0008;(-15.8044, 2.5100, -33.4400);48.6879;358.1370;16.8751;48.3128;2.8776;19.0500;89.4614;;
65283.0118;(-15.8044, 2.5100, -33.4400);48.6940;358.1409;16.8751;48.3427;2.9060;19.0500;89.5095;;
65283.0233;(-15.8044, 2.5100, -33.4400);48.6931;358.1289;16.8751;48.3793;2.9272;19.0500;89.5139;;
65283.0343;(-15.8044, 2.5100, -33.4400);48.6945;358.1320;16.8751;48.4133;2.9512;19.0500;89.2583;;
65283.0453;(-15.8044, 2.5100, -33.4400);48.7078;358.1257;16.8751;48.4215;2.9720;19.0500;89.5852;;
65283.0563;(-15.8044, 2.5100, -33.4400);48.7274;358.1076;16.8751;48.4155;2.9482;19.0500;89.4708;;
65283.0678;(-15.8044, 2.5100, -33.4400);48.7337;358.0985;16.8751;48.4157;2.9381;19.0500;89.5823;;
65283.0788;(-15.8044, 2.5100, -33.4400);48.7365;358.0866;16.8751;48.4443;2.9770;19.0500;89.5052;;
65283.0903;(-15.8044, 2.5100, -33.4400);48.7474;358.0807;16.8751;48.4723;2.9744;19.0500;89.3799;;
65283.1013;(-15.8044, 2.5100, -33.4400);48.7452;358.0756;16.8751;48.5029;2.9575;19.0500;89.5126;;
65283.1123;(-15.8044, 2.5100, -33.4400);48.7504;358.0794;16.8751;48.5138;2.9601;19.0500;89.4940;;
65283.1238;(-15.8044, 2.5100, -33.4400);48.7508;358.0869;16.8751;48.5348;2.9313;19.0500;89.7532;;
65283.1348;(-15.8044, 2.5100, -33.4400);48.7533;358.0963;16.8751;48.5242;2.9231;19.0500;89.4322;;
65283.1458;(-15.8044, 2.5100, -33.4400);48.7626;358.1093;16.8751;48.5112;2.9439;19.0500;89.5836;;
65283.1569;(-15.8044, 2.5100, -33.4400);48.7547;358.1268;16.8751;48.4980;2.9471;19.0500;89.6454;;
65283.1679;(-15.8044, 2.5100, -33.4400);48.7624;358.1427;16.8751;48.5186;2.9455;19.0500;89.4815;;
65283.1794;(-15.8044, 2.5100, -33.4400);48.7667;358.1496;16.8751;48.5472;2.9687;19.0500;89.5889;;
65283.1904;(-15.8044, 2.5100, -33.4400);48.7759;358.1698;16.8751;48.5870;2.9545;19.0500;89.4140;;
65283.2014;(-15.8044, 2.5100, -33.4400);48.7863;358.1838;16.8751;48.6123;2.9499;19.0500;89.6221;;
65283.2129;(-15.8044, 2.5100, -33.4400);48.7801;358.1929;16.8751;48.6404;2.9720;19.0500;89.6196;;
65283.2243;(-15.8044, 2.5100, -33.4400);48.7915;358.2025;16.8751;48.6482;2.9757;19.0500;89.3401;;
65283.2353;(-15.8044, 2.5100, -33.4400);48.7988;358.2050;16.8751;48.6287;2.9988;19.0500;89.5170;;
65283.2463;(-15.8044, 2.5100, -33.4400);48.8110;358.1939;16.8751;48.6169;2.9962;19.0500;89.4719;;
65283.2573;(-15.8044, 2.5100, -33.4400);48.8091;358.1979;16.8751;48.5858;2.9668;19.0500;89.5077;;
65283.2688;(-15.8044, 2.5100, -33.4400);48.8200;358.1837;16.8751;48.5799;2.9573;19.0500;89.5589;;
65283.2803;(-15.8044, 2.5100, -33.4400);48.8115;358.1727;16.8751;48.5985;2.9699;19.0500;89.3830;;
65283.2913;(-15.8044, 2.5100, -33.4400);48.8070;358.1510;16.8751;48.6737;2.9282;19.0500;89.1640;;
65283.3023;(-15.8044, 2.5100, -33.4400);48.8047;358.1356;16.8751;48.7031;2.9082;19.0500;89.5005;;
65283.3133;(-15.8044, 2.5100, -33.4400);48.8139;358.1205;16.8751;48.7150;2.9015;19.0500;89.5382;;
65283.3249;(-15.8044, 2.5100, -33.4400);48.8045;358.0934;16.8751;48.7254;2.8754;19.0500;89.6315;;
65283.3354;(-15.8044, 2.5100, -33.4400);48.7901;358.0717;16.8751;48.7039;2.9097;19.0500;89.5082;;
65283.3469;(-15.8044, 2.5100, -33.4400);48.7938;358.0715;16.8751;48.7128;2.9577;19.0500;89.7470;;
65283.3584;(-15.8044, 2.5100, -33.4400);48.7879;358.0572;16.8751;48.7385;2.9609;19.0500;89.7477;;
65283.3694;(-15.8044, 2.5100, -33.4400);48.7937;358.0504;16.8751;48.7386;2.9570;19.0500;89.1790;;
65283.3804;(-15.8044, 2.5100, -33.4400);48.7758;358.0450;16.8751;48.7530;2.9151;19.0500;89.6160;;
65283.3919;(-15.8044, 2.5100, -33.4400);48.7631;358.0455;16.8751;48.7685;2.8896;19.0500;89.6238;;
65283.4029;(-15.8044, 2.5100, -33.4400);48.7564;358.0429;16.8751;48.7765;2.8895;19.0500;89.5395;;
65283.4140;(-15.8044, 2.5100, -33.4400);48.7433;358.0458;16.8751;48.7889;2.8916;19.0500;89.6078;;
65283.4260;(-15.8044, 2.5100, -33.4400);48.7263;358.0280;16.8751;48.7845;2.9061;19.0500;89.6045;;
65283.4360;(-15.8044, 2.5100, -33.4400);48.7065;358.0269;16.8751;48.7802;2.9324;19.0500;88.9324;;
65283.4475;(-15.8044, 2.5100, -33.4400);48.7024;358.0089;16.8751;48.7989;2.9399;19.0500;89.6648;;
65283.4585;(-15.8044, 2.5100, -33.4400);48.6986;358.0013;16.8751;48.8268;2.9189;19.0500;89.5961;;
65283.4700;(-15.8044, 2.5100, -33.4400);48.6955;357.9820;16.8751;48.8496;2.8942;19.0500;89.6962;;
65283.4811;(-15.8044, 2.5100, -33.4400);48.6940;357.9662;16.8751;48.8771;2.8874;19.0500;89.4807;;
65283.4921;(-15.8044, 2.5100, -33.4400);48.7058;357.9577;16.8751;48.8841;2.8584;19.0500;89.5545;;
65283.5031;(-15.8044, 2.5100, -33.4400);48.7208;357.9465;16.8751;48.8537;2.8531;19.0500;89.6220;;
65283.5141;(-15.8044, 2.5100, -33.4400);48.7464;357.9445;16.8751;48.8517;2.8554;19.0500;89.5616;;
65283.5256;(-15.8044, 2.5100, -33.4400);48.7718;357.9387;16.8751;48.8159;2.8516;19.0500;89.6672;;
65283.5371;(-15.8044, 2.5100, -33.4400);48.7948;357.9426;16.8751;48.8005;2.8626;19.0500;89.5457;;
65283.5481;(-15.8044, 2.5100, -33.4400);48.8314;357.9443;16.8751;48.8289;2.8695;19.0500;89.4281;;
65283.5591;(-15.8044, 2.5100, -33.4400);48.8622;357.9471;16.8751;48.8523;2.8745;19.0500;89.5526;;
65283.5706;(-15.8044, 2.5100, -33.4400);48.8948;357.9537;16.8751;48.8656;2.8723;19.0500;89.5316;;
65283.5812;(-15.8044, 2.5100, -33.4400);48.9361;357.9513;16.8751;48.8800;2.8576;19.0500;89.2889;;
65283.5927;(-15.8044, 2.5100, -33.4400);48.9796;357.9487;16.8751;48.8877;2.8227;19.0500;89.6317;;
65283.6037;(-15.8044, 2.5100, -33.4400);49.0188;357.9547;16.8751;48.8912;2.8500;19.0500;89.6027;;
65283.6147;(-15.8044, 2.5100, -33.4400);49.0518;357.9518;16.8751;48.9085;2.8623;19.0500;89.5813;;
65283.6262;(-15.8044, 2.5100, -33.4400);49.0779;357.9608;16.8751;48.9041;2.8904;19.0500;89.5884;;
65283.6373;(-15.8044, 2.5100, -33.4400);49.1031;357.9638;16.8751;48.9018;2.8990;19.0500;89.4266;;
65283.6483;(-15.8044, 2.5100, -33.4400);49.1204;357.9597;16.8751;48.8769;2.8802;19.0500;89.5917;;
65283.6598;(-15.8044, 2.5100, -33.4400);49.1303;357.9466;16.8751;48.8626;2.8654;19.0500;89.6765;;
65283.6708;(-15.8044, 2.5100, -33.4400);49.1406;357.9204;16.8751;48.8378;2.8703;19.0500;89.4967;;
65283.6818;(-15.8044, 2.5100, -33.4400);49.1487;357.8979;16.8751;48.8166;2.8687;19.0500;89.4766;;
65283.6934;(-15.8044, 2.5100, -33.4400);49.1461;357.9065;16.8751;48.8411;2.8664;19.0500;89.5659;;
65283.7049;(-15.8044, 2.5100, -33.4400);49.1461;357.9368;16.8751;48.8574;2.8903;19.0500;89.4893;;
65283.7154;(-15.8044, 2.5100, -33.4400);49.1516;357.9600;16.8751;48.8838;2.9128;19.0500;89.2040;;
65283.7264;(-15.8044, 2.5100, -33.4400);49.1382;357.9847;16.8751;48.9149;2.9308;19.0500;89.5275;;
65283.7379;(-15.8044, 2.5100, -33.4400);49.1433;358.0082;16.8751;48.9425;2.9668;19.0500;89.7127;;
65283.7487;(-15.8044, 2.5100, -33.4400);49.1461;358.0355;16.8751;48.9867;2.9802;19.0500;89.3691;;
65283.7602;(-15.8044, 2.5100, -33.4400);49.1477;358.0627;16.8751;49.0285;2.9751;19.0500;89.6150;;
65283.7717;(-15.8044, 2.5100, -33.4400);49.1484;358.0764;16.8751;49.0463;2.9968;19.0500;89.5642;;
65283.7822;(-15.8044, 2.5100, -33.4400);49.1558;358.1108;16.8751;49.0648;3.0240;19.0500;89.4169;;
65283.7938;(-15.8044, 2.5100, -33.4400);49.1602;358.1245;16.8751;49.0661;3.0433;19.0500;89.6012;;
65283.8053;(-15.8044, 2.5100, -33.4400);49.1532;358.1503;16.8751;49.0658;3.0761;19.0500;89.5821;;
65283.8158;(-15.8044, 2.5100, -33.4400);49.1446;358.1340;16.8751;49.0407;3.0879;19.0500;89.1640;;
65283.8274;(-15.8044, 2.5100, -33.4400);49.1319;358.1444;16.8751;49.0119;3.0780;19.0500;89.6753;;
65283.8384;(-15.8044, 2.5100, -33.4400);49.1062;358.1450;16.8751;48.9972;3.0849;19.0500;89.5827;;
65283.8494;(-15.8044, 2.5100, -33.4400);49.0854;358.1416;16.8751;48.9665;3.0945;19.0500;89.4223;;
65283.8604;(-15.8044, 2.5100, -33.4400);49.0647;358.1507;16.8751;48.9620;3.0839;19.0500;89.6714;;
65283.8719;(-15.8044, 2.5100, -33.4400);49.0293;358.1601;16.8751;48.9144;3.0699;19.0500;89.5686;;
65283.8830;(-15.8044, 2.5100, -33.4400);49.0129;358.1623;16.8751;48.8861;3.0462;19.0500;89.5443;;
65283.8940;(-15.8044, 2.5100, -33.4400);48.9848;358.1670;16.8751;48.8594;3.0184;19.0500;89.6199;;
65283.9055;(-15.8044, 2.5100, -33.4400);48.9621;358.1743;16.8751;48.8432;3.0218;19.0500;89.5876;;
65283.9165;(-15.8044, 2.5100, -33.4400);48.9344;358.1936;16.8751;48.8122;3.0486;19.0500;89.5234;;
65283.9275;(-15.8044, 2.5100, -33.4400);48.9033;358.2140;16.8751;48.7771;3.0453;19.0500;89.7198;;
65283.9390;(-15.8044, 2.5100, -33.4400);48.8817;358.2238;16.8751;48.7270;3.0910;19.0500;89.4988;;
65283.9500;(-15.8044, 2.5100, -33.4400);48.8462;358.2294;16.8751;48.6999;3.1138;19.0500;89.4511;;
65283.9610;(-15.8044, 2.5100, -33.4400);48.8171;358.2348;16.8751;48.6814;3.1022;19.0500;89.4899;;
65283.9726;(-15.8044, 2.5100, -33.4400);48.7799;358.2582;16.8751;48.6369;3.0919;19.0500;89.5738;;
65283.9836;(-15.8044, 2.5100, -33.4400);48.7208;358.2760;16.8751;48.5996;3.0675;19.0500;89.5204;;
65283.9946;(-15.8044, 2.5100, -33.4400);48.6698;358.2950;16.8751;48.5484;3.0404;19.0500;89.5263;;
65284.0061;(-15.8044, 2.5100, -33.4400);48.6082;358.3214;16.8751;48.4931;3.0501;19.0500;89.6078;;
65284.0171;(-15.8044, 2.5100, -33.4400);48.5258;358.3234;16.8751;48.4227;3.0864;19.0500;89.4109;;
65284.0281;(-15.8044, 2.5100, -33.4400);48.4346;358.3043;16.8751;48.3365;3.1173;19.0500;89.4473;;
65284.0396;(-15.8044, 2.5100, -33.4400);48.3394;358.2828;16.8751;48.2303;3.1458;19.0500;89.6144;;
65284.0506;(-15.8044, 2.5100, -33.4400);48.2376;358.2789;16.8751;48.0786;3.1870;19.0500;89.4153;;
65284.0621;(-15.8044, 2.5100, -33.4400);48.1079;358.2863;16.8751;47.9414;3.1930;19.0500;89.5711;;
65284.0727;(-15.8044, 2.5100, -33.4400);47.9841;358.3060;16.8751;47.7825;3.1991;19.0500;89.3752;;
65284.0842;(-15.8044, 2.5100, -33.4400);47.8346;358.3404;16.8751;47.6109;3.1809;19.0500;89.5905;;
65284.0952;(-15.8044, 2.5100, -33.4400);47.6821;358.3768;16.8751;47.3693;3.1549;19.0500;89.5551;;
65284.1067;(-15.8044, 2.5100, -33.4400);47.5023;358.4231;16.8751;47.1236;3.1423;19.0500;89.5727;;
65284.1177;(-15.8044, 2.5100, -33.4400);47.2977;358.4602;16.8751;46.8342;3.1615;19.0500;89.5790;;
65284.1287;(-15.8044, 2.5100, -33.4400);47.0748;358.4948;16.8751;46.5620;3.1818;19.0500;89.6507;;
65284.1397;(-15.8044, 2.5100, -33.4400);46.8190;358.5245;16.8751;46.2862;3.2137;19.0500;89.5498;;
65284.1512;(-15.8044, 2.5100, -33.4400);46.5513;358.5461;16.8751;46.0045;3.2502;19.0500;89.5000;;
65284.1623;(-15.8044, 2.5100, -33.4400);46.2856;358.5781;16.8751;45.7516;3.2367;19.0500;89.2424;;
65284.1733;(-15.8044, 2.5100, -33.4400);46.0048;358.6111;16.8751;45.4222;3.2341;19.0500;89.5766;;
65284.1848;(-15.8044, 2.5100, -33.4400);45.6978;358.6593;16.8751;45.0771;3.1816;19.0500;89.4824;;
65284.1958;(-15.8044, 2.5100, -33.4400);45.3832;358.6898;16.8751;44.7061;3.1173;19.0500;89.5368;;
65284.2068;(-15.8044, 2.5100, -33.4400);45.0588;358.7409;16.8751;44.2926;3.1337;19.0500;89.5255;;
65284.2184;(-15.8044, 2.5100, -33.4400);44.7155;358.7970;16.8751;43.9322;3.1440;19.0500;89.5365;;
65284.2294;(-15.8044, 2.5100, -33.4400);44.3630;358.8539;16.8751;43.5804;3.1567;19.0500;89.5682;;
65284.2404;(-15.8044, 2.5100, -33.4400);43.9571;358.9210;16.8751;43.1438;3.2442;19.0500;89.5585;;
65284.2514;(-15.8044, 2.5100, -33.4400);43.5507;358.9805;16.8751;42.7350;3.2924;19.0500;89.6226;;
65284.2629;(-15.8044, 2.5100, -33.4400);43.1069;359.0299;16.8751;42.3087;3.3170;19.0500;89.5825;;
65284.2740;(-15.8044, 2.5100, -33.4400);42.6364;359.0634;16.8751;41.7477;3.3545;19.0500;89.5003;;
65284.2850;(-15.8044, 2.5100, -33.4400);42.1431;359.1131;16.8751;41.2384;3.3432;19.0500;89.3451;;
65284.2965;(-15.8044, 2.5100, -33.4400);41.6233;359.1601;16.8751;40.7250;3.3425;19.0500;89.5957;;
65284.3073;(-15.8044, 2.5100, -33.4400);41.0759;359.2370;16.8751;40.1654;3.4050;19.0500;89.5424;;
65284.3188;(-15.8044, 2.5100, -33.4400);40.5040;359.3106;16.8751;39.6430;3.4404;19.0500;89.6297;;
65284.3303;(-15.8044, 2.5100, -33.4400);39.9170;359.3923;16.8751;39.1020;3.4862;19.0500;89.4820;;
65284.3408;(-15.8044, 2.5100, -33.4400);39.3094;359.4884;16.8751;38.4867;3.6128;19.0500;89.2100;;
65284.3528;(-15.8044, 2.5100, -33.4400);38.6861;359.5680;14.8782;37.9210;3.6553;19.0500;89.5979;;
65284.3633;(-15.8044, 2.5100, -33.4400);38.0788;359.6293;14.8782;37.3563;3.6943;19.0500;89.2274;;
65284.3743;(-15.8044, 2.5100, -33.4400);37.4353;359.6627;14.8004;36.7006;3.7542;19.0500;89.4566;;
65284.3859;(-15.8044, 2.5100, -33.4400);36.8194;359.6755;14.6662;36.0959;3.7503;19.0500;89.5706;;
65284.3968;(-15.8044, 2.5100, -33.4400);36.1650;359.6700;13.3228;35.4718;3.7303;19.0500;89.3918;;
65284.4083;(-15.8044, 2.5100, -33.4400);35.4891;359.6373;13.3228;34.8047;3.7586;19.0500;89.6290;;
65284.4193;(-15.8044, 2.5100, -33.4400);34.7965;359.5739;12.0411;34.1891;3.7682;19.0500;89.5292;;
65284.4303;(-15.8044, 2.5100, -33.4400);34.0971;359.5130;11.9655;33.5745;3.7883;19.0500;89.6803;;
65284.4418;(-15.8044, 2.5100, -33.4400);33.3850;359.4679;11.8972;32.9411;3.8542;19.0500;89.5332;;
65284.4528;(-15.8044, 2.5100, -33.4400);32.6821;359.4330;11.8352;32.3353;3.8497;19.0500;89.5045;;
65284.4638;(-15.8044, 2.5100, -33.4400);31.9576;359.4142;11.7794;31.7240;3.8265;19.0500;89.5962;;
65284.4753;(-15.8044, 2.5100, -33.4400);31.2488;359.3927;9.2869;31.0607;3.8406;19.0500;89.4526;;
65284.4869;(-15.8044, 2.5100, -33.4400);30.5210;359.3817;9.2869;30.3585;3.7842;19.0500;89.4444;;
65284.4984;(-15.8044, 2.5100, -33.4400);29.8039;359.3622;9.1322;29.6256;3.7589;19.0500;89.0799;;
65284.5094;(-15.8044, 2.5100, -33.4400);29.0680;359.3753;8.1201;28.8490;3.7857;19.0500;88.9716;;
65284.5208;(-15.8044, 2.5100, -33.4400);28.3602;359.3873;6.5289;28.0877;3.8101;19.0500;89.0403;;
